component_id,component_name,component_type,sku,tier_level,supplier_id,supplier_name,supplier_country,annual_volume,unit_cost_usd,lead_time_days,is_single_source,critical_component
COMP-0205,RF Cable v1,cable,SKU-CAB-00205,2,supplier_104,EliteMfg CHI-104,China,364573,0.19,19,1,0
COMP-0206,OLED Display v2,display,SKU-DIS-00206,1,supplier_374,EliteMfg CHI-374,China,118669,27.48,41,0,0
COMP-0207,Plastic Shell v2,housing,SKU-HOU-00207,3,supplier_240,TechMfg SOU-240,South Korea,263455,10.51,34,0,0
COMP-0208,LED Array v1,display,SKU-DIS-00208,2,supplier_206,PrimeParts CHI-206,China,121944,33.28,86,0,0
COMP-0209,NFC Chip v1,ic_chip,SKU-IC_-00209,1,supplier_378,ApexManuf JAP-378,Japan,207319,2.09,53,0,0
COMP-0210,LCD Panel v2,display,SKU-DIS-00210,1,supplier_232,PrecisionCo USA-232,USA,96522,109.37,78,0,0
COMP-0211,Frame v3,housing,SKU-HOU-00211,1,supplier_134,EliteMfg TAI-134,Taiwan,59721,2.46,22,0,0
COMP-0212,Power IC v3,semiconductor,SKU-SEM-00212,1,supplier_202,PrecisionCo GER-202,Germany,201734,32.54,109,0,0
COMP-0213,Li-Ion Cell v1,battery_cell,SKU-BAT-00213,2,supplier_081,GlobalParts VIE-081,Vietnam,217017,21.35,52,1,0
COMP-0214,Board-to-Board v3,connector,SKU-CON-00214,3,supplier_426,PrimeParts CHI-426,China,36703,0.2,12,0,0
COMP-0215,Power Wire v3,cable,SKU-CAB-00215,2,supplier_153,UniComp GER-153,Germany,269067,0.27,18,0,0
COMP-0216,LED Array v1,display,SKU-DIS-00216,2,supplier_470,TechMfg VIE-470,Vietnam,487628,105.82,56,0,0
COMP-0217,Touch Screen v4,display,SKU-DIS-00217,3,supplier_373,UniComp TAI-373,Taiwan,81040,38.1,75,0,0
COMP-0218,Mainboard PCB v4,pcb,SKU-PCB-00218,2,supplier_120,TechMfg CHI-120,China,336354,14.98,30,0,0
COMP-0219,Data Cable v4,cable,SKU-CAB-00219,3,supplier_394,EliteMfg TAI-394,Taiwan,399191,1.48,10,0,0
COMP-0220,Battery Module v2,battery_cell,SKU-BAT-00220,1,supplier_262,PrecisionCo CHI-262,China,168808,86.57,52,0,0
COMP-0221,FPGA Chip v4,semiconductor,SKU-SEM-00221,3,supplier_459,StarComp USA-459,USA,196443,51.42,71,0,0
COMP-0222,Front Camera v1,camera_module,SKU-CAM-00222,1,supplier_494,EliteMfg SOU-494,South Korea,298893,132.58,55,0,0
COMP-0223,DRAM Module v3,semiconductor,SKU-SEM-00223,1,supplier_394,EliteMfg TAI-394,Taiwan,305226,70.8,119,0,0
COMP-0224,Gyroscope v1,sensor,SKU-SEN-00224,1,supplier_386,PrimeParts CHI-386,China,118080,13.34,42,0,0
COMP-0225,Audio Codec v4,ic_chip,SKU-IC_-00225,1,supplier_013,UniComp JAP-013,Japan,458976,5.68,70,0,0
COMP-0226,Front Camera v2,camera_module,SKU-CAM-00226,1,supplier_028,ApexManuf USA-028,USA,409216,14.32,82,0,0
COMP-0227,Data Cable v2,cable,SKU-CAB-00227,1,supplier_473,UniComp TAI-473,Taiwan,180236,0.52,18,0,1
COMP-0228,Frame v1,housing,SKU-HOU-00228,3,supplier_374,EliteMfg CHI-374,China,149322,8.2,20,0,0
COMP-0229,Rigid-Flex PCB v4,pcb,SKU-PCB-00229,1,supplier_123,UniComp SOU-123,South Korea,204113,24.0,14,0,1
COMP-0230,Flex PCB v1,pcb,SKU-PCB-00230,2,supplier_318,ApexManuf JAP-318,Japan,464046,12.43,31,0,0
COMP-0231,OLED Display v1,display,SKU-DIS-00231,1,supplier_321,GlobalParts CHI-321,China,9143,98.35,84,0,0
COMP-0232,DRAM Module v4,semiconductor,SKU-SEM-00232,1,supplier_290,TechMfg TAI-290,Taiwan,131924,72.33,118,0,0
COMP-0233,Wide-Angle v4,camera_module,SKU-CAM-00233,1,supplier_167,NexGen CHI-167,China,145839,22.6,42,0,0
COMP-0234,LCD Panel v2,display,SKU-DIS-00234,3,supplier_036,PrimeParts CHI-036,China,44303,20.24,34,0,0
COMP-0235,Frame v3,housing,SKU-HOU-00235,2,supplier_291,GlobalParts USA-291,USA,19107,13.29,34,0,0
COMP-0236,FPC Connector v2,connector,SKU-CON-00236,2,supplier_262,PrecisionCo CHI-262,China,207571,1.07,17,0,0
COMP-0237,OLED Display v1,display,SKU-DIS-00237,2,supplier_085,CoreTech SOU-085,South Korea,390818,22.66,45,0,0
COMP-0238,Accelerometer v4,sensor,SKU-SEN-00238,1,supplier_422,PrecisionCo SOU-422,South Korea,476479,17.2,46,0,0
COMP-0239,RF Cable v4,cable,SKU-CAB-00239,1,supplier_383,UniComp VIE-383,Vietnam,376457,1.38,10,0,0
COMP-0240,Wide-Angle v1,camera_module,SKU-CAM-00240,2,supplier_148,ApexManuf CHI-148,China,124729,87.6,47,0,0
COMP-0241,Battery Module v2,battery_cell,SKU-BAT-00241,2,supplier_306,PrimeParts CHI-306,China,462409,63.34,26,0,0
COMP-0242,Telephoto Module v3,camera_module,SKU-CAM-00242,1,supplier_342,PrecisionCo CHI-342,China,375766,67.26,57,0,0
COMP-0243,Mainboard PCB v4,pcb,SKU-PCB-00243,2,supplier_112,PrecisionCo JAP-112,Japan,416337,6.69,37,0,0
COMP-0244,Power Wire v2,cable,SKU-CAB-00244,2,supplier_273,UniComp CHI-273,China,480481,1.0,14,0,0
COMP-0245,FPGA Chip v3,semiconductor,SKU-SEM-00245,2,supplier_464,EliteMfg TAI-464,Taiwan,479513,48.56,85,0,0
COMP-0246,NFC Chip v1,ic_chip,SKU-IC_-00246,2,supplier_036,PrimeParts CHI-036,China,334478,9.22,54,0,1
COMP-0247,HDMI Connector v3,connector,SKU-CON-00247,3,supplier_235,CoreTech TAI-235,Taiwan,256804,0.58,17,0,0
COMP-0248,Mainboard PCB v1,pcb,SKU-PCB-00248,1,supplier_048,ApexManuf GER-048,Germany,323263,19.46,27,0,0
COMP-0249,Back Cover v3,housing,SKU-HOU-00249,2,supplier_017,NexGen TAI-017,Taiwan,487786,14.15,18,0,0
COMP-0250,Wi-Fi IC v2,ic_chip,SKU-IC_-00250,1,supplier_314,EliteMfg CHI-314,China,197947,4.18,65,0,0
COMP-0251,Power Cell v1,battery_cell,SKU-BAT-00251,3,supplier_116,PrimeParts TAI-116,Taiwan,472266,68.78,41,0,1
COMP-0252,Rigid-Flex PCB v2,pcb,SKU-PCB-00252,1,supplier_500,TechMfg TAI-500,Taiwan,362910,7.01,23,0,0
COMP-0253,Front Camera v3,camera_module,SKU-CAM-00253,3,supplier_292,PrecisionCo CHI-292,China,4905,83.75,90,0,0
COMP-0254,FPC Connector v3,connector,SKU-CON-00254,3,supplier_430,TechMfg JAP-430,Japan,161556,1.61,11,0,0
COMP-0255,Wide-Angle v1,camera_module,SKU-CAM-00255,2,supplier_152,PrecisionCo CHI-152,China,121164,147.91,90,0,1
COMP-0256,Audio Codec v3,ic_chip,SKU-IC_-00256,1,supplier_400,TechMfg CHI-400,China,19355,5.52,43,0,0
COMP-0257,MCU Unit v1,semiconductor,SKU-SEM-00257,2,supplier_253,UniComp CHI-253,China,206571,60.18,76,1,0
COMP-0258,Data Cable v2,cable,SKU-CAB-00258,1,supplier_166,PrimeParts USA-166,USA,215331,1.7,9,0,0
COMP-0259,Bluetooth IC v1,ic_chip,SKU-IC_-00259,2,supplier_114,EliteMfg TAI-114,Taiwan,492345,0.31,59,0,0
COMP-0260,Bluetooth IC v1,ic_chip,SKU-IC_-00260,2,supplier_089,StarComp JAP-089,Japan,445946,0.74,40,0,0
COMP-0261,NAND Flash v4,semiconductor,SKU-SEM-00261,1,supplier_291,GlobalParts USA-291,USA,11605,13.28,109,1,0
COMP-0262,Back Cover v1,housing,SKU-HOU-00262,2,supplier_223,UniComp JAP-223,Japan,191635,12.14,16,0,0
COMP-0263,Wide-Angle v1,camera_module,SKU-CAM-00263,1,supplier_006,PrimeParts USA-006,USA,297199,86.93,85,1,0
COMP-0264,Main Camera v4,camera_module,SKU-CAM-00264,2,supplier_102,PrecisionCo CHI-102,China,70912,93.92,74,0,0
COMP-0265,Audio Codec v4,ic_chip,SKU-IC_-00265,1,supplier_248,ApexManuf TAI-248,Taiwan,460519,3.66,54,0,0
COMP-0266,Accelerometer v3,sensor,SKU-SEN-00266,1,supplier_023,UniComp CHI-023,China,241277,0.86,47,0,0
COMP-0267,HDMI Connector v3,connector,SKU-CON-00267,2,supplier_323,UniComp SOU-323,South Korea,315978,2.44,25,1,0
COMP-0268,Battery Module v1,battery_cell,SKU-BAT-00268,2,supplier_052,PrecisionCo CHI-052,China,310613,24.36,45,0,0
COMP-0269,LCD Panel v4,display,SKU-DIS-00269,2,supplier_112,PrecisionCo JAP-112,Japan,81597,25.32,55,1,0
COMP-0270,LED Array v3,display,SKU-DIS-00270,1,supplier_463,UniComp JAP-463,Japan,304489,7.05,86,0,0
COMP-0271,Board-to-Board v3,connector,SKU-CON-00271,1,supplier_476,PrimeParts JAP-476,Japan,436590,2.91,25,0,0
COMP-0272,LED Array v1,display,SKU-DIS-00272,2,supplier_486,PrimeParts CHI-486,China,394778,102.73,34,0,0
COMP-0273,FPGA Chip v4,semiconductor,SKU-SEM-00273,2,supplier_308,ApexManuf TAI-308,Taiwan,319263,13.13,88,1,1
COMP-0274,Telephoto Module v3,camera_module,SKU-CAM-00274,2,supplier_038,ApexManuf USA-038,USA,92115,76.15,81,0,0
COMP-0275,Proximity Sensor v3,sensor,SKU-SEN-00275,3,supplier_157,NexGen CHI-157,China,65650,7.7,48,0,0
COMP-0276,Wi-Fi IC v2,ic_chip,SKU-IC_-00276,2,supplier_110,TechMfg JAP-110,Japan,296762,7.37,86,0,0
COMP-0277,DRAM Module v4,semiconductor,SKU-SEM-00277,1,supplier_430,TechMfg JAP-430,Japan,100301,20.09,109,0,0
COMP-0278,Back Cover v2,housing,SKU-HOU-00278,1,supplier_464,EliteMfg TAI-464,Taiwan,47966,14.82,36,0,0
COMP-0279,Aluminum Chassis v2,housing,SKU-HOU-00279,2,supplier_045,CoreTech CHI-045,China,428897,1.53,24,0,0
COMP-0280,Sub-PCB v4,pcb,SKU-PCB-00280,1,supplier_377,NexGen JAP-377,Japan,255980,21.3,24,0,0
COMP-0281,Proximity Sensor v2,sensor,SKU-SEN-00281,2,supplier_422,PrecisionCo SOU-422,South Korea,400580,13.19,58,0,1
COMP-0282,LCD Panel v2,display,SKU-DIS-00282,2,supplier_443,UniComp CHI-443,China,141768,22.56,38,0,0
COMP-0283,Touch Screen v1,display,SKU-DIS-00283,1,supplier_024,EliteMfg GER-024,Germany,227635,55.72,38,1,0
COMP-0284,Front Camera v3,camera_module,SKU-CAM-00284,1,supplier_261,GlobalParts JAP-261,Japan,213149,96.01,31,0,0
COMP-0285,HDMI Connector v2,connector,SKU-CON-00285,1,supplier_326,PrimeParts CHI-326,China,206953,0.78,7,0,1
COMP-0286,HDMI Connector v2,connector,SKU-CON-00286,3,supplier_198,ApexManuf CHI-198,China,3428,1.61,16,1,0
COMP-0287,Battery Module v1,battery_cell,SKU-BAT-00287,2,supplier_011,GlobalParts TAI-011,Taiwan,378373,39.65,34,0,0
COMP-0288,Accelerometer v1,sensor,SKU-SEN-00288,3,supplier_392,PrecisionCo CHI-392,China,162649,12.23,15,0,0
COMP-0289,Power Cell v4,battery_cell,SKU-BAT-00289,2,supplier_143,UniComp CHI-143,China,251091,83.84,46,0,0
COMP-0290,Audio Codec v3,ic_chip,SKU-IC_-00290,2,supplier_022,PrecisionCo CHI-022,China,479942,1.55,59,0,0
COMP-0291,Gyroscope v1,sensor,SKU-SEN-00291,1,supplier_494,EliteMfg SOU-494,South Korea,39379,16.93,35,0,0
COMP-0292,Plastic Shell v1,housing,SKU-HOU-00292,3,supplier_240,TechMfg SOU-240,South Korea,145898,2.4,29,0,0
COMP-0293,Li-Ion Cell v3,battery_cell,SKU-BAT-00293,1,supplier_473,UniComp TAI-473,Taiwan,394479,10.89,41,0,0
COMP-0294,Plastic Shell v1,housing,SKU-HOU-00294,2,supplier_466,PrimeParts MAL-466,Malaysia,493504,4.25,45,0,1
COMP-0295,Coaxial Cable v3,cable,SKU-CAB-00295,2,supplier_430,TechMfg JAP-430,Japan,64885,1.71,11,0,0
COMP-0296,Data Cable v2,cable,SKU-CAB-00296,3,supplier_266,PrimeParts TAI-266,Taiwan,113768,0.61,9,0,0
COMP-0297,LCD Panel v2,display,SKU-DIS-00297,1,supplier_196,PrimeParts CHI-196,China,357326,25.85,71,0,0
COMP-0298,Back Cover v2,housing,SKU-HOU-00298,1,supplier_132,PrecisionCo TAI-132,Taiwan,200556,10.89,25,0,0
COMP-0299,Sub-PCB v3,pcb,SKU-PCB-00299,3,supplier_181,GlobalParts VIE-181,Vietnam,28324,6.13,32,0,1
COMP-0300,Power IC v2,semiconductor,SKU-SEM-00300,1,supplier_172,PrecisionCo CHI-172,China,282493,10.79,82,0,0
COMP-0301,Wi-Fi IC v3,ic_chip,SKU-IC_-00301,1,supplier_374,EliteMfg CHI-374,China,148687,9.38,77,0,0
COMP-0302,Battery Module v1,battery_cell,SKU-BAT-00302,2,supplier_356,PrimeParts IND-356,India,342721,32.71,60,0,0
COMP-0303,Aluminum Chassis v1,housing,SKU-HOU-00303,2,supplier_260,TechMfg TAI-260,Taiwan,391071,9.39,19,0,0
COMP-0304,USB-C Port v1,connector,SKU-CON-00304,1,supplier_464,EliteMfg TAI-464,Taiwan,129780,0.37,7,1,0
COMP-0305,Accelerometer v2,sensor,SKU-SEN-00305,1,supplier_137,NexGen SOU-137,South Korea,176468,4.26,27,0,0
COMP-0306,Bluetooth IC v2,ic_chip,SKU-IC_-00306,1,supplier_193,UniComp SOU-193,South Korea,171172,0.99,43,0,0
COMP-0307,Main Camera v1,camera_module,SKU-CAM-00307,2,supplier_102,PrecisionCo CHI-102,China,299949,139.99,90,0,1
COMP-0308,MCU Unit v4,semiconductor,SKU-SEM-00308,1,supplier_266,PrimeParts TAI-266,Taiwan,17149,61.42,103,0,0
COMP-0309,Light Sensor v2,sensor,SKU-SEN-00309,2,supplier_448,ApexManuf MAL-448,Malaysia,61356,16.22,50,0,0
COMP-0310,Gyroscope v1,sensor,SKU-SEN-00310,1,supplier_465,CoreTech CHI-465,China,463569,15.52,60,0,0
COMP-0311,NAND Flash v2,semiconductor,SKU-SEM-00311,1,supplier_329,StarComp CHI-329,China,334551,64.14,103,0,0
COMP-0312,Coaxial Cable v3,cable,SKU-CAB-00312,1,supplier_429,StarComp CHI-429,China,376106,0.83,11,0,0
COMP-0313,RF Cable v3,cable,SKU-CAB-00313,1,supplier_225,CoreTech JAP-225,Japan,485612,0.86,12,0,0
COMP-0314,Power IC v1,semiconductor,SKU-SEM-00314,3,supplier_136,PrimeParts CHI-136,China,458419,26.9,77,0,0
COMP-0315,Proximity Sensor v1,sensor,SKU-SEN-00315,1,supplier_209,StarComp CHI-209,China,187547,3.46,37,0,0
COMP-0316,Gyroscope v3,sensor,SKU-SEN-00316,2,supplier_283,UniComp SOU-283,South Korea,241916,5.51,52,0,0
COMP-0317,Wide-Angle v1,camera_module,SKU-CAM-00317,3,supplier_393,UniComp CHI-393,China,289345,29.89,81,0,0
COMP-0318,NFC Chip v3,ic_chip,SKU-IC_-00318,3,supplier_085,CoreTech SOU-085,South Korea,152013,2.71,61,1,0
COMP-0319,LED Array v4,display,SKU-DIS-00319,2,supplier_058,ApexManuf CHI-058,China,191951,11.77,73,0,0
COMP-0320,FPC Connector v1,connector,SKU-CON-00320,1,supplier_408,ApexManuf CHI-408,China,254664,0.81,19,0,0
COMP-0321,FPGA Chip v2,semiconductor,SKU-SEM-00321,3,supplier_060,TechMfg SOU-060,South Korea,130988,15.69,112,0,0
COMP-0322,LiPo Pack v1,battery_cell,SKU-BAT-00322,2,supplier_294,EliteMfg CHI-294,China,245749,16.6,38,0,1
COMP-0323,Accelerometer v3,sensor,SKU-SEN-00323,2,supplier_500,TechMfg TAI-500,Taiwan,157580,9.91,55,1,0
COMP-0324,Light Sensor v4,sensor,SKU-SEN-00324,1,supplier_044,EliteMfg CHI-044,China,292446,18.98,57,0,0
COMP-0325,HDMI Connector v2,connector,SKU-CON-00325,2,supplier_178,ApexManuf CHI-178,China,368846,0.61,16,0,0
COMP-0326,Frame v4,housing,SKU-HOU-00326,2,supplier_127,NexGen CHI-127,China,306406,1.06,16,0,0
COMP-0327,Touch Screen v1,display,SKU-DIS-00327,2,supplier_170,TechMfg CHI-170,China,223142,114.23,35,0,0
COMP-0328,Coaxial Cable v2,cable,SKU-CAB-00328,1,supplier_439,StarComp CHI-439,China,425349,0.74,11,0,0
COMP-0329,Coaxial Cable v2,cable,SKU-CAB-00329,1,supplier_149,StarComp USA-149,USA,234702,0.52,12,0,0
COMP-0330,Front Camera v1,camera_module,SKU-CAM-00330,1,supplier_099,StarComp SOU-099,South Korea,153973,64.34,68,0,0
COMP-0331,LiPo Pack v3,battery_cell,SKU-BAT-00331,2,supplier_267,NexGen TAI-267,Taiwan,8907,54.11,36,0,0
COMP-0332,Power Cell v2,battery_cell,SKU-BAT-00332,3,supplier_261,GlobalParts JAP-261,Japan,455970,8.11,52,0,0
COMP-0333,Gyroscope v4,sensor,SKU-SEN-00333,3,supplier_350,TechMfg CHI-350,China,400335,2.31,35,0,0
COMP-0334,Flex PCB v1,pcb,SKU-PCB-00334,2,supplier_064,EliteMfg MAL-064,Malaysia,15390,18.36,30,0,0
COMP-0335,Power Wire v3,cable,SKU-CAB-00335,2,supplier_315,CoreTech CHI-315,China,223414,1.69,18,0,0
COMP-0336,Frame v1,housing,SKU-HOU-00336,2,supplier_019,StarComp USA-019,USA,354634,12.98,20,0,0
COMP-0337,Proximity Sensor v2,sensor,SKU-SEN-00337,1,supplier_211,GlobalParts CHI-211,China,448548,14.22,29,1,0
COMP-0338,USB-C Port v3,connector,SKU-CON-00338,3,supplier_047,NexGen TAI-047,Taiwan,355809,0.64,25,0,0
COMP-0339,LiPo Pack v1,battery_cell,SKU-BAT-00339,2,supplier_487,NexGen CHI-487,China,293582,29.76,45,1,0
COMP-0340,Front Camera v3,camera_module,SKU-CAM-00340,2,supplier_020,TechMfg TAI-020,Taiwan,308571,10.68,32,0,0
COMP-0341,NFC Chip v4,ic_chip,SKU-IC_-00341,2,supplier_475,CoreTech SOU-475,South Korea,105850,4.91,54,0,0
COMP-0342,Data Cable v1,cable,SKU-CAB-00342,2,supplier_163,UniComp TAI-163,Taiwan,280313,1.2,13,0,1
COMP-0343,Wide-Angle v3,camera_module,SKU-CAM-00343,1,supplier_498,ApexManuf CHI-498,China,196390,35.3,53,0,0
COMP-0344,Gyroscope v1,sensor,SKU-SEN-00344,1,supplier_144,EliteMfg TAI-144,Taiwan,51045,10.18,49,0,1
COMP-0345,Wide-Angle v4,camera_module,SKU-CAM-00345,1,supplier_017,NexGen TAI-017,Taiwan,13772,21.24,54,0,0
COMP-0346,LiPo Pack v2,battery_cell,SKU-BAT-00346,1,supplier_494,EliteMfg SOU-494,South Korea,61596,52.91,28,0,0
COMP-0347,Sub-PCB v4,pcb,SKU-PCB-00347,1,supplier_291,GlobalParts USA-291,USA,156633,4.33,40,1,0
COMP-0348,Gyroscope v1,sensor,SKU-SEN-00348,3,supplier_345,CoreTech GER-345,Germany,416314,11.57,31,0,0
COMP-0349,Main Camera v2,camera_module,SKU-CAM-00349,1,supplier_086,PrimeParts JAP-086,Japan,258722,50.33,74,0,0
COMP-0350,FPGA Chip v1,semiconductor,SKU-SEM-00350,3,supplier_034,EliteMfg TAI-034,Taiwan,353916,8.03,108,0,0
COMP-0351,USB-C Port v4,connector,SKU-CON-00351,3,supplier_029,StarComp TAI-029,Taiwan,367626,1.67,12,1,0
COMP-0352,Gyroscope v2,sensor,SKU-SEN-00352,2,supplier_398,ApexManuf CHI-398,China,14496,19.79,37,0,0
COMP-0353,Mainboard PCB v3,pcb,SKU-PCB-00353,1,supplier_416,PrimeParts SOU-416,South Korea,145629,22.27,29,0,0
COMP-0354,Touch Screen v4,display,SKU-DIS-00354,1,supplier_343,UniComp SOU-343,South Korea,413821,47.16,55,1,0
COMP-0355,FPC Connector v2,connector,SKU-CON-00355,1,supplier_232,PrecisionCo USA-232,USA,348267,0.79,14,0,0
COMP-0356,Data Cable v1,cable,SKU-CAB-00356,3,supplier_075,CoreTech SOU-075,South Korea,106384,0.28,16,0,0
COMP-0357,Flex PCB v4,pcb,SKU-PCB-00357,1,supplier_424,EliteMfg TAI-424,Taiwan,218637,1.21,18,0,0
COMP-0358,LCD Panel v2,display,SKU-DIS-00358,3,supplier_382,PrecisionCo VIE-382,Vietnam,135136,91.03,32,0,0
COMP-0359,LCD Panel v4,display,SKU-DIS-00359,2,supplier_297,NexGen USA-297,USA,422241,6.26,51,0,0
COMP-0360,FPC Connector v1,connector,SKU-CON-00360,1,supplier_496,PrimeParts TAI-496,Taiwan,198483,0.42,11,1,0
COMP-0361,FPC Connector v3,connector,SKU-CON-00361,2,supplier_299,StarComp CHI-299,China,346029,2.68,25,0,0
COMP-0362,Board-to-Board v1,connector,SKU-CON-00362,2,supplier_124,EliteMfg TAI-124,Taiwan,373235,1.02,14,0,0
COMP-0363,Frame v3,housing,SKU-HOU-00363,3,supplier_341,GlobalParts SOU-341,South Korea,249954,8.29,27,0,0
COMP-0364,Bluetooth IC v2,ic_chip,SKU-IC_-00364,1,supplier_054,EliteMfg TAI-054,Taiwan,488369,0.77,57,0,0
COMP-0365,Power Wire v4,cable,SKU-CAB-00365,1,supplier_062,PrecisionCo JAP-062,Japan,375693,0.2,18,0,0
COMP-0366,LED Array v4,display,SKU-DIS-00366,1,supplier_363,UniComp CHI-363,China,28265,77.64,72,0,0
COMP-0367,Power Cell v1,battery_cell,SKU-BAT-00367,2,supplier_415,CoreTech CHI-415,China,439693,31.05,44,0,0
COMP-0368,NFC Chip v1,ic_chip,SKU-IC_-00368,2,supplier_479,StarComp SOU-479,South Korea,95676,4.43,67,0,0
COMP-0369,Wide-Angle v2,camera_module,SKU-CAM-00369,1,supplier_499,StarComp GER-499,Germany,3696,85.52,42,0,0
COMP-0370,HDMI Connector v4,connector,SKU-CON-00370,1,supplier_286,PrimeParts VIE-286,Vietnam,241284,1.77,16,0,0
COMP-0371,Proximity Sensor v2,sensor,SKU-SEN-00371,2,supplier_329,StarComp CHI-329,China,95026,15.91,44,0,0
COMP-0372,Proximity Sensor v4,sensor,SKU-SEN-00372,2,supplier_269,StarComp SOU-269,South Korea,388960,5.83,18,0,0
COMP-0373,Coaxial Cable v4,cable,SKU-CAB-00373,2,supplier_437,NexGen TAI-437,Taiwan,165835,1.19,8,0,0
COMP-0374,LCD Panel v1,display,SKU-DIS-00374,3,supplier_368,ApexManuf CHI-368,China,190308,73.01,66,0,0
COMP-0375,LiPo Pack v3,battery_cell,SKU-BAT-00375,3,supplier_224,EliteMfg CHI-224,China,18398,48.22,49,0,0
COMP-0376,LiPo Pack v2,battery_cell,SKU-BAT-00376,1,supplier_026,PrimeParts SOU-026,South Korea,188211,35.48,28,0,0
COMP-0377,Audio Codec v2,ic_chip,SKU-IC_-00377,1,supplier_253,UniComp CHI-253,China,472382,3.45,28,0,0
COMP-0378,Power IC v4,semiconductor,SKU-SEM-00378,2,supplier_192,PrecisionCo SOU-192,South Korea,400802,9.75,106,0,0
COMP-0379,NFC Chip v4,ic_chip,SKU-IC_-00379,2,supplier_480,TechMfg CHI-480,China,96650,9.24,24,0,0
COMP-0380,Audio Codec v3,ic_chip,SKU-IC_-00380,2,supplier_262,PrecisionCo CHI-262,China,321395,8.21,35,0,0
COMP-0381,Front Camera v1,camera_module,SKU-CAM-00381,2,supplier_017,NexGen TAI-017,Taiwan,386422,126.08,87,0,0
COMP-0382,Gyroscope v4,sensor,SKU-SEN-00382,3,supplier_027,NexGen TAI-027,Taiwan,329652,10.88,58,0,0
COMP-0383,Proximity Sensor v4,sensor,SKU-SEN-00383,2,supplier_232,PrecisionCo USA-232,USA,436124,2.39,19,0,1
COMP-0384,Accelerometer v2,sensor,SKU-SEN-00384,1,supplier_419,StarComp CHI-419,China,10974,11.2,24,0,0
COMP-0385,Wi-Fi IC v2,ic_chip,SKU-IC_-00385,2,supplier_082,PrecisionCo TAI-082,Taiwan,404161,6.3,46,0,0
COMP-0386,Power Cell v2,battery_cell,SKU-BAT-00386,3,supplier_076,PrimeParts TAI-076,Taiwan,25245,75.13,57,0,0
COMP-0387,Battery Module v3,battery_cell,SKU-BAT-00387,2,supplier_311,GlobalParts SOU-311,South Korea,257243,4.43,48,0,0
COMP-0388,Power IC v4,semiconductor,SKU-SEM-00388,2,supplier_293,UniComp MAL-293,Malaysia,72073,1.98,73,0,0
COMP-0389,Coaxial Cable v2,cable,SKU-CAB-00389,2,supplier_254,EliteMfg CHI-254,China,260031,0.51,12,0,0
COMP-0390,Touch Screen v4,display,SKU-DIS-00390,3,supplier_188,ApexManuf CHI-188,China,222427,41.76,40,0,0
COMP-0391,Bluetooth IC v3,ic_chip,SKU-IC_-00391,2,supplier_272,PrecisionCo CHI-272,China,54981,9.51,66,0,0
COMP-0392,HDMI Connector v3,connector,SKU-CON-00392,1,supplier_347,NexGen IND-347,India,119533,1.42,13,0,0
COMP-0393,RF Cable v4,cable,SKU-CAB-00393,2,supplier_309,StarComp CHI-309,China,58146,1.04,18,0,0
COMP-0394,Telephoto Module v2,camera_module,SKU-CAM-00394,1,supplier_199,StarComp CHI-199,China,363158,101.7,36,0,0
COMP-0395,Power IC v2,semiconductor,SKU-SEM-00395,2,supplier_008,ApexManuf SOU-008,South Korea,320346,66.32,102,0,0
COMP-0396,FPC Connector v1,connector,SKU-CON-00396,2,supplier_310,TechMfg CHI-310,China,400627,0.41,27,1,0
COMP-0397,LED Array v2,display,SKU-DIS-00397,3,supplier_014,EliteMfg JAP-014,Japan,177817,27.38,34,0,0
COMP-0398,USB-C Port v3,connector,SKU-CON-00398,1,supplier_223,UniComp JAP-223,Japan,102700,1.38,10,1,0
COMP-0399,MCU Unit v4,semiconductor,SKU-SEM-00399,3,supplier_384,EliteMfg CHI-384,China,390218,10.83,94,0,0
COMP-0400,Data Cable v3,cable,SKU-CAB-00400,1,supplier_457,NexGen CHI-457,China,185429,1.89,13,0,0
COMP-0401,Frame v2,housing,SKU-HOU-00401,2,supplier_206,PrimeParts CHI-206,China,261427,11.43,28,0,0
COMP-0402,Mainboard PCB v1,pcb,SKU-PCB-00402,2,supplier_073,UniComp TAI-073,Taiwan,401982,16.99,21,0,0
COMP-0403,DRAM Module v2,semiconductor,SKU-SEM-00403,3,supplier_444,EliteMfg TAI-444,Taiwan,264239,62.06,82,0,0
COMP-0404,DRAM Module v1,semiconductor,SKU-SEM-00404,1,supplier_248,ApexManuf TAI-248,Taiwan,188519,66.02,110,0,0
COMP-0405,Audio Codec v2,ic_chip,SKU-IC_-00405,3,supplier_439,StarComp CHI-439,China,175826,9.33,36,0,0
COMP-0406,NFC Chip v1,ic_chip,SKU-IC_-00406,2,supplier_212,PrecisionCo JAP-212,Japan,173063,2.96,44,0,0
COMP-0407,Main Camera v4,camera_module,SKU-CAM-00407,2,supplier_042,PrecisionCo JAP-042,Japan,416736,98.22,84,0,1
COMP-0408,Telephoto Module v1,camera_module,SKU-CAM-00408,2,supplier_215,CoreTech JAP-215,Japan,307770,125.21,42,0,0
COMP-0409,USB-C Port v3,connector,SKU-CON-00409,2,supplier_359,StarComp CHI-359,China,495989,2.6,20,0,0
COMP-0410,LiPo Pack v4,battery_cell,SKU-BAT-00410,2,supplier_441,GlobalParts MEX-441,Mexico,461237,60.82,52,0,0
